id,handle,created_at,text,cleaned_text
1565175498493263878,pastorcoin,2022-09-01 03:11:33+00:00,"I tried to buy some @Tether_to to use to buy some #bitcoin and @ndaxio would only let me withdraw to an Ethereum address. $12 USDT would cost $18 in ETH gas fees. NOPE. Sold USDT for BTC, then 59k sats turns out to be 20k Sats after I withdraw from NDAX. SCAM! Never again.",tried buy tether_to use buy bitcoin ndaxio would let withdraw ethereum address 12 usdt would cost 18 eth gas fees nope sold usdt btc 59k sats turns 20k sats withdraw ndax scam never
1565175106644881408,Mazharu13666289,2022-09-01 03:09:59+00:00,@BitMEX @trondao @Tether_to this is just a excuse,bitmex trondao tether_to excuse
1565175019084435456,Gdot80z,2022-09-01 03:09:38+00:00,@I_win_1 @Garuda718 @SC_BeautyDevine @PhxRising1983 @VoiceOfOurAnces It’s bigger than Marcel Dixon. You’ll see in the primaries and the next election. It’s already started. A prominent black democrat just lost his seat from failed black support. Wtf you mean tether?,i_win_1 garuda718 sc_beautydevine phxrising1983 voiceofourances bigger marcel dixon youll see primaries next election already started prominent black democrat lost seat failed black support wtf mean tether
1565174761428094976,Abhinav18755615,2022-09-01 03:08:37+00:00,"#Matic + #Robinhood + @Meta 

#Matic news all Day

#Matic most undervalued 

#Matic waiting to blast 💥 

#Matic will surprise soon

#Matic - #HODL &amp; See the blast 

#Crypto #Btc #ETH #APEX #APE #Avax #TRX #Tether #Binance #BNB #BTT #CMC #ADA #SOL #BAT #CHZ #Shib #Doge #BCH #XRP https://t.co/JhcR49bbYj https://t.co/uz5ZEaDi0P",matic robinhood meta matic news daymatic undervalued matic waiting blast matic surprise soonmatic hodl amp see blast crypto btc eth apex ape avax trx tether binance bnb btt cmc ada sol bat chz shib doge bch xrp
1565174356619284480,CryptoSignal_LS,2022-09-01 03:07:00+00:00,"📢📢📢LONG📢📢📢
#ETH
💰Entry Price = 1561.62
⛔️Stop Loss =☎️telegram channel
☎️LINK IN BIO
⌛2022-09-01T03:07:00Z
 $USDT #Tether $XEM $GMT",longethentry price 156162stop loss telegram channellink bio20220901t030700z usdt tether xem gmt
1565173886345687040,BlkYvr,2022-09-01 03:05:08+00:00,@tsgiselle336 @sirmaejor No dude. You're pan African just like your tether FBA brothers.,tsgiselle336 sirmaejor dude youre pan african like tether fba brothers
1565173859409854466,ZJuro04,2022-09-01 03:05:02+00:00,@tether_essence Thank you! this will help me to understand the story🤗,tether_essence thank help understand story
1565173702597099520,Black_Warriorz_,2022-09-01 03:04:24+00:00,@isss_me love that y’all use ‘tether’ from a movie made by someone who would likely be repulsed by FBA rhetoric,isss_me love yall use tether movie made someone would likely repulsed fba rhetoric
1565173601380155392,insiderapes,2022-09-01 03:04:00+00:00,@thesamreynolds Tether doesn’t operate in the US?,thesamreynolds tether doesnt operate us
1565173369191940096,LorryAng,2022-09-01 03:03:05+00:00,"hemline bleeper trounce tether humus phrasing
؟?
نمشے

🔹H69🔹
🔹H69🔹
🔹H69🔹",hemline bleeper trounce tether humus phrasingh69h69h69
1565173101201170433,VeryCryptoNerd,2022-09-01 03:02:01+00:00,"📊 #crypto Stats 📊

#Bitcoin = $20101
#Ethereum = $1557.27
#Tether = $0.999923
#USD_Coin = $1
#BNB = $277.44
#Binance_USD = $0.997764
#XRP = $0.325169
#Cardano = $0.448451
#Solana = $31.41
#Dogecoin = $0.06136 https://t.co/RzuFWPvE9w",crypto stats bitcoin 20101ethereum 155727tether 0999923usd_coin 1bnb 27744binance_usd 0997764xrp 0325169cardano 0448451solana 3141dogecoin 006136
1565172859697348608,desota,2022-09-01 03:01:03+00:00,#Cryptocurrencies through 8/31 https://t.co/xrHdWxxnyM #bitcoin #BTC #ethereum #ether #ETH #tether #USDT #ripple #XRP #cryptocurrency #crypto,cryptocurrencies 831 bitcoin btc ethereum ether eth tether usdt ripple xrp cryptocurrency crypto
1565172801048383520,DigitalMoneyBo1,2022-09-01 03:00:49+00:00,"Crypto Lawyer Kyle Roche Pulls Out of Lawsuits Against Tether, Binance and Others. Via Decrypt - https://t.co/357GCLkkaV #CryptocurrencyNews #cryptocurrency #Crypto #CryptoNews",crypto lawyer kyle roche pulls lawsuits tether binance others via decrypt cryptocurrencynews cryptocurrency crypto cryptonews
1565172727845392384,thesamreynolds,2022-09-01 03:00:32+00:00,There are some very specific Tether clauses in the bill. Can you spot them? https://t.co/gLCLt205ZU,specific tether clauses bill spot
1565172651865153536,topcryptostats,2022-09-01 03:00:14+00:00,"Tether - USDT
Price: $1.00
Change in 1h: -0.0008323%
Market cap: $67,550,701,813.89
Ranking: 3
#Tether #USDT",tether usdtprice 100change 1h 00008323market cap 6755070181389ranking 3tether usdt
1565172624098856961,Crypt03ot,2022-09-01 03:00:07+00:00,"🪙 #Bitcoin (BTC) 20107.0$ (-0.146%)
🪙 #Ethereum (ETH) 1555.70$ (-0.280%)
🪙 #Tether (USDT) 1.00000$ (-0.000%)
🪙 #USD Coin (USDC) 0.99987$ (-0.021%)
🪙 #BNB (BNB) 277.698$ (-0.613%)
🪙 #Binance USD (BUSD) 1.00008$ (-0.028%)
🪙 #XRP (XRP) 0.32475$ (-0.723%)",bitcoin btc 201070 0146 ethereum eth 155570 0280 tether usdt 100000 0000 usd coin usdc 099987 0021 bnb bnb 277698 0613 binance usd busd 100008 0028 xrp xrp 032475 0723
1565172616129908738,MEXC_ScottLai,2022-09-01 03:00:05+00:00,#BTC #ETH #ETC #MATIC #SAND #SOL #gmt #WAVES #DeFi #crypto #NFT #MEXC #EVENT #Reward #USDT #Tether #Ethereum #EOS #dogecoin #Bitcoin #web3 Click on the link to kickstart your crypto trading on MEXC with a 10% trading fee reward. https://t.co/40J0ra058P,btc eth etc matic sand sol gmt waves defi crypto nft mexc event reward usdt tether ethereum eos dogecoin bitcoin web3 click link kickstart crypto trading mexc 10 trading fee reward
1565172505425629184,RawDogWilliams,2022-09-01 02:59:39+00:00,Ah fuck the tether ball man is asking about my report card,ah fuck tether ball man asking report card
1565171814132842497,LofiNebulae,2022-09-01 02:56:54+00:00,@gunmoony Can I ask where you got the tether for your pen? I lost the top to mine and I really need one for when I get another!,gunmoony ask got tether pen lost top mine really need one get another
1565171265681375232,RawDogWilliams,2022-09-01 02:54:43+00:00,Ah fuck the tether ball man is not happy today,ah fuck tether ball man happy today
1565171214049390594,malecmoore,2022-09-01 02:54:31+00:00,ANDRIA RINA TETHER,andria rina tether
1565170523218264068,CWP_Crypto,2022-09-01 02:51:46+00:00,"Crypto Lawyer Kyle Roche Pulls Out of Lawsuits Against Tether, Binance and Others - Decrypt https://t.co/mrSS5rEzBN",crypto lawyer kyle roche pulls lawsuits tether binance others decrypt
1565170372818919428,Caprico47634524,2022-09-01 02:51:10+00:00,"@TSPater1 @brianlilley Actually, it was Bell who started this. If they had renewed her contract, Canoe wouldn’t have this to tether onto.",tspater1 brianlilley actually bell started renewed contract canoe wouldnt tether onto
1565169449811968000,RawDogWilliams,2022-09-01 02:47:30+00:00,"Aaron Rodgers taking percs for football related pain: lame, uneventful, beta behavior

Me taking percs to see the smiling floating tether ball man: exciting, adventurous, sigma shit",aaron rodgers taking percs football related pain lame uneventful beta behaviorme taking percs see smiling floating tether ball man exciting adventurous sigma shit
1565168860919128064,fe_crypto,2022-09-01 02:45:10+00:00,"@AltGemHunter I think Matic will hit new ATH next, that's why I spend more tether on it while it's under $1.",altgemhunter think matic hit new ath next thats spend tether 1
1565168855701667841,BearZhou3,2022-09-01 02:45:09+00:00,@iamyourchaos @bitfinex_asia @Tether_Asia @zuiwin2 @icedanik8 good,iamyourchaos bitfinex_asia tether_asia zuiwin2 icedanik8 good
1565168245291622400,Bitfinexed,2022-09-01 02:42:43+00:00,Must be why Tether can't do an audit. https://t.co/AFtkyVt2wy,must tether cant audit
1565168128639877122,SubmarineUSA1,2022-09-01 02:42:15+00:00,@YourBTCC I had $98 USDT Tether lifted out of my *Trust Wallet* yesterday. I tracked them on Ethereum Blockchain transfers  and sent it to the NSA. How secure is the BTCC? Crypto is the primary target of foreign intelligence raids now. Ukraine was bad long before Russia attacked them,yourbtcc 98 usdt tether lifted trust wallet yesterday tracked ethereum blockchain transfers sent nsa secure btcc crypto primary target foreign intelligence raids ukraine bad long russia attacked
1565168045793894400,cryptotone45,2022-09-01 02:41:56+00:00,Only thing a tether is good for is carrying my luggage &amp; transporting me from point A to B. Other then that they can go back to their home country. Fuck those people!,thing tether good carrying luggage amp transporting point b go back home country fuck people
1565168007844081664,niveditabangur5,2022-09-01 02:41:47+00:00,@Crypto__emily Everyone should invest some tether in EGLD. This altcoin will go to the moon!,crypto__emily everyone invest tether egld altcoin go moon
1565167512555495424,yitaikuangre,2022-09-01 02:39:49+00:00,@iamyourchaos @bitfinex_asia @Tether_Asia Done,iamyourchaos bitfinex_asia tether_asia done
1565167107607871489,NewsDopamine,2022-09-01 02:38:12+00:00,Is Tether caught in a FUD fiasco? WSJ report could give you a clue https://t.co/Dpo2LGixvb,tether caught fud fiasco wsj report could give clue
1565167033846734848,MalkCoin,2022-09-01 02:37:54+00:00,@Trader_XO @Greed2Fear there was also a lot of tether fear running into the start of that breakdown or towards the end of that 6k range,trader_xo greed2fear also lot tether fear running start breakdown towards end 6k range
1565166620653207554,alesserrain,2022-09-01 02:36:16+00:00,"@yan_tan_tether YES. We had little choice back then, only Wattpad and to wait patiently 😅 It really does feel like a long journey of finally getting official translations",yan_tan_tether yes little choice back wattpad wait patiently really feel like long journey finally getting official translations
1565166421608464389,FannyHodgson2,2022-09-01 02:35:28+00:00,Major #stablecoin issuers like #Tether (#USDT) and #Circle (#USDC) have already revealed support for the #Ethereum (#E…,major stablecoin issuers like tether usdt circle usdc already revealed support ethereum e
1565166355770445825,taruscarolina,2022-09-01 02:35:13+00:00,@AhmadChildress Yes he is ! Along with every other TETHER like bust rhymes,ahmadchildress yes along every tether like bust rhymes
1565166330466140160,KahariKyles,2022-09-01 02:35:07+00:00,People will bleed your generosity DRY. And MONEY?!? Money is an important factor. I have TWO people in my life that I can ask for money when I’m in DIRE shape financially. I don’t abuse that tether by any means.,people bleed generosity dry money money important factor two people life ask money im dire shape financially dont abuse tether means
1565166242683670528,themrantonio,2022-09-01 02:34:46+00:00,"@sirmaejor @tariqnasheed A ""tether"" or just non-FBA? (It's not the same)",sirmaejor tariqnasheed tether nonfba
1565166197775015938,Sybertuts,2022-09-01 02:34:35+00:00,"I have noticed even people who claim everything is predestined, and that we can do nothing to change it, look before they cross the road.
—Stephen Hawking #dailyqotdapp

A guide in Morocco once told me always trust in Allah BUT tether your camel😂",noticed even people claim everything predestined nothing change look cross roadstephen hawking dailyqotdappa guide morocco told always trust allah tether camel
1565166126157348865,supannikwan,2022-09-01 02:34:18+00:00,@BTCTN Glad I spent some tether on it when it bottomed,btctn glad spent tether bottomed
1565164369465737218,GraydonPeter69,2022-09-01 02:27:19+00:00,"@bankofcanada Soooo basically you didn’t print cash, you just made digital money… but tether is so bad eh",bankofcanada soooo basically didnt print cash made digital money tether bad eh
1565164206458118145,thelastkont,2022-09-01 02:26:40+00:00,"@TetherAirdrops Tether is Leading stablecoin 👏🏼

0x6bab59544f7c0158da1c8281a1db720413038e4e",tetherairdrops tether leading stablecoin 0x6bab59544f7c0158da1c8281a1db720413038e4e
1565164177278115841,_missmikaela,2022-09-01 02:26:33+00:00,First day of the month. Let's go september. More blessings to us! Let's earn together. #usdt #tether #bitcoin #fxtm #trading #mining,first day month lets go september blessings us lets earn together usdt tether bitcoin fxtm trading mining
1565163979244199937,HiYourAly55,2022-09-01 02:25:46+00:00,"$HNT long 

Entry range : 5.25-5.1$

Targets : 5.5$-5.75$-6.1$

SL: 3% down from the range or if $BTC will move down to 19700+.

#Crypto #BTC #Bitcoin #Binance #JUNGKOOK #tether #LUNC $Lunc $BTC $eth $BNB",hnt long entry range 52551targets 5557561sl 3 range btc move 19700crypto btc bitcoin binance jungkook tether lunc lunc btc eth bnb
1565163869122830336,SpaceBird24392,2022-09-01 02:25:20+00:00,"@IFrostBolt Imma be honest, aside from the odd encounter here and there, thats every raid

They always use a mechanic, then bring it back later
VoG Shield/Oracles
KF Brand Bubbles
LW Taken Form
GoS Tether 
DSC Colour keys
ect

I think its just Golgy that has unique mechanics lmao",ifrostbolt imma honest aside odd encounter thats every raidthey always use mechanic bring back latervog shieldoracleskf brand bubbleslw taken formgos tether dsc colour keysecti think golgy unique mechanics lmao
1565163328720207878,RssBit,2022-09-01 02:23:11+00:00,"Crypto Lawyer Kyle Roche Pulls Out of Lawsuits Against Tether, Binance and Others The high-profile attorney says videos of him released this week are part of a “deliberate scheme to intoxicate, and then exploit me."" https://t.co/QZttnpUmrn",crypto lawyer kyle roche pulls lawsuits tether binance others highprofile attorney says videos released week part deliberate scheme intoxicate exploit
1565163131512430593,cryptotone45,2022-09-01 02:22:24+00:00,@tariqnasheed Nigerian tether’s are pathetic,tariqnasheed nigerian tethers pathetic
1565162893997477889,Ornate_FBA,2022-09-01 02:21:27+00:00,@R3dJ0k3r The tether family crest,r3dj0k3r tether family crest
1565162589520371712,nasumbati,2022-09-01 02:20:15+00:00,"@jlppfeffer Her shirt says tether
Hmm",jlppfeffer shirt says tetherhmm
1565162508893261825,thinkmoonio,2022-09-01 02:19:56+00:00,"Is Tether caught in a FUD fiasco? WSJ report could give you a clue
#bitcoin #nfts #usdt
https://t.co/nrzif0xCvd",tether caught fud fiasco wsj report could give cluebitcoin nfts usdt
1565162343339888645,investorcold,2022-09-01 02:19:16+00:00,"@TetherAirdrops Reliable address Tether (usdt) 

Trust busd bep20 wallet ;

0xA7C1a4d449e61cc9a4E0B5Bd68b9795572b06B76",tetherairdrops reliable address tether usdt trust busd bep20 wallet 0xa7c1a4d449e61cc9a4e0b5bd68b9795572b06b76
1565161573207142400,nolaboy1234,2022-09-01 02:16:13+00:00,@ILive4nCauseofU @SocNortena Ok tether 😂,ilive4ncauseofu socnortena ok tether
1565161546111524864,barajas4_uriel,2022-09-01 02:16:06+00:00,@hellspawncrypto Tether printer 🖨️,hellspawncrypto tether printer
1565161523030462466,CryptoSignal_LS,2022-09-01 02:16:01+00:00,"📢📢📢LONG📢📢📢
#ETH
💰Entry Price = 1572.17
⛔️Stop Loss =☎️telegram channel
☎️LINK IN BIO
⌛2022-09-01T02:16:00Z
 $USDT #Tether $XEM $GMT",longethentry price 157217stop loss telegram channellink bio20220901t021600z usdt tether xem gmt
1565161454764163072,norma_johnny,2022-09-01 02:15:44+00:00,buy what you want and pay how you want 💪over 170 cryptocurrencies🤑#payb #Ethereum #STELLAR  #Tether #Bitcoin #Litecoin #USDC…,buy want pay want 170 cryptocurrenciespayb ethereum stellar tether bitcoin litecoin usdc
