id,handle,created_at,text,cleaned_text
1515646506270961669,VeryCryptoNerd,2022-04-17 11:01:01+00:00,"📊 #crypto Stats 📊

#Bitcoin = $40459
#Ethereum = $3044.65
#Tether = $1.001
#BNB = $414.71
#USD_Coin = $0.998906
#XRP = $0.779671
#Solana = $102.3
#Cardano = $0.952633
#Terra = $81.57
#Avalanche = $77.79 https://t.co/0iYlfXzizl",crypto stats bitcoin 40459ethereum 304465tether 1001bnb 41471usd_coin 0998906xrp 0779671solana 1023cardano 0952633terra 8157avalanche 7779
1515646355297148929,GetCuan,2022-04-17 11:00:25+00:00,"Tether
$USDT
Price IDR: Rp 14,376.04
Price USD: US$1.001
High USD: US$ 1.002
Low USD: US$ 0.999272
Change 1 H: 0%
Change 24 H: 0%

NinnekoNFT Play to Earn NFT Game
https://t.co/El3X64PMzZ

ChikChat",tetherusdtprice idr rp 1437604price usd us1001high usd us 1002low usd us 0999272change 1 h 0change 24 h 0ninnekonft play earn nft gamechikchat
1515646311604776961,topcryptostats,2022-04-17 11:00:14+00:00,"Tether - USDT
Price: $1.00
Change in 1h: +0.00162953%
Market cap: $82,739,836,851.29
Ranking: 3
#Tether #USDT",tether usdtprice 100change 1h 000162953market cap 8273983685129ranking 3tether usdt
1515646265035567105,CryptoTracker__,2022-04-17 11:00:03+00:00,"Most Popular:
1 Bitcoin/ $BTC | 32.36%
2 Ethereum/ $ETH | 30.15%
3 BNB/ $BNB | 17.56%
4 Solana/ $SOL | 12.18%
5 Cardano/ $ADA | 2.44%

Gaining Popularity:
1 Solana/ $SOL +35.78% tweets
2 BNB/ $BNB +8.96% tweets
3 Tether/ $USDT +13.82% tweets",popular1 bitcoin btc 32362 ethereum eth 30153 bnb bnb 17564 solana sol 12185 cardano ada 244gaining popularity1 solana sol 3578 tweets2 bnb bnb 896 tweets3 tether usdt 1382 tweets
1515646185624809480,raquylove22,2022-04-17 10:59:44+00:00,@TheCryptoLark gosh stop all of my money is already in bitcoin and tether. i know!!,thecryptolark gosh stop money already bitcoin tether know
1515645475604647942,ladycryan,2022-04-17 10:56:55+00:00,@davidsmith1932 @YorkieRed_Jojo Tbh I’m not a fan of booing individuals when as a collective we’ve been poor. I don’t even like it when the team get booed   however the fans in the stands in real time are at the end of their tether &amp; frustration came through. It was bound to happen. Roll on next season!,davidsmith1932 yorkiered_jojo tbh im fan booing individuals collective weve poor dont even like team get booed however fans stands real time end tether amp frustration came bound happen roll next season
1515644555152011267,carol_gatinha58,2022-04-17 10:53:15+00:00,"@CryptoWhale If only Satoshi was around to prevent the market from such absurd posts like this one, which, apart from blaming Tether and crypto in general for nothing, are of no use.",cryptowhale satoshi around prevent market absurd posts like one apart blaming tether crypto general nothing use
1515644124917280769,DaiLi39844897,2022-04-17 10:51:33+00:00,The Swiss city of Lugano will accept cryptocurrency taxation as part of a new partnership with Tether (USDT) stablecoin provider @telonews_cn. #Bitcoin #cryptocurrency,swiss city lugano accept cryptocurrency taxation part new partnership tether usdt stablecoin provider telonews_cn bitcoin cryptocurrency
1515643674092535810,awww36755894,2022-04-17 10:49:45+00:00,The Swiss city of Lugano will accept cryptocurrency taxation as part of a new partnership with Tether (USDT) stablecoin provider @telonews_cn. #Bitcoin #cryptocurrency,swiss city lugano accept cryptocurrency taxation part new partnership tether usdt stablecoin provider telonews_cn bitcoin cryptocurrency
1515643470110605314,DearDiaryBenno,2022-04-17 10:48:57+00:00,"@nesski46 They could conceivably have 6-8000 fewer members after that spineless showing today.

I'm at the end of my tether and suffering threshold with them.

Thank God for Major League Baseball ⚾️ 🙏",nesski46 could conceivably 68000 fewer members spineless showing todayim end tether suffering threshold themthank god major league baseball
1515643436342419456,TickerTop,2022-04-17 10:48:49+00:00,"1: Bitcoin price is $40415.52 (-0.06% 1h)
2: Ethereum price is $3041.52 (-0.08% 1h)
3: Tether price is $1.00 (-0.00% 1h)
4: BNB price is $414.46 (0.05% 1h)
5: USD Coin price is $1.00 (0.00% 1h)
11: Dogecoin price is $0.14 (-0.17% 1h)",1 bitcoin price 4041552 006 1h2 ethereum price 304152 008 1h3 tether price 100 000 1h4 bnb price 41446 005 1h5 usd coin price 100 000 1h11 dogecoin price 014 017 1h
1515643312522285061,carol_gatinha58,2022-04-17 10:48:19+00:00,"@CryptoWhale Dude, it's just a post with a little bit of irony typical of CZ. There's no point in looking for anything here. Tether is not going anywhere or even collapsing and is only going to get stronger which has already become noticeable.",cryptowhale dude post little bit irony typical cz theres point looking anything tether going anywhere even collapsing going get stronger already become noticeable
1515642794148257792,SBonlett,2022-04-17 10:46:16+00:00,"@FloraSunTzuBee 1) Well I got a seven day ban... for literally bugger all as usual, but I was also at the end of my tether with all the lunatic fringe idiots absolutely ramming my timeline -chemtrail idiocy, 'nanobots in my soup/mask/trousers', 5G death-rays etc...",florasuntzubee 1 well got seven day ban literally bugger usual also end tether lunatic fringe idiots absolutely ramming timeline chemtrail idiocy nanobots soupmasktrousers 5g deathrays etc
1515642744781389826,cryptobubbles24,2022-04-17 10:46:04+00:00,"The global #crypto market cap today is $1.98T, a 0.32% change in the last 24h.
Total trading volume in the last 24h is at $59.3B.
#BTC dominance is at 38.86% and #ETH - 18.52%.

17.04.2022 10:43:55 (UTC)

#DeFi #NFT #BSC #Tether #AVAX #XRP #TRX #Solana https://t.co/qwcZTCkOAF",global crypto market cap today 198t 032 change last 24htotal trading volume last 24h 593bbtc dominance 3886 eth 185217042022 104355 utcdefi nft bsc tether avax xrp trx solana
1515642549091942402,Gleneaglesgc,2022-04-17 10:45:17+00:00,"@binance It was Tether. I was filling my wallet with this stable coin. Later, when I figured out everything, it was easier for me to invest in another cryptocurrency.",binance tether filling wallet stable coin later figured everything easier invest another cryptocurrency
1515640518377680901,catarina_isabe,2022-04-17 10:37:13+00:00,"@binance Being a newcomer back then I wanted to try everything at once, however it turned out that the first crypto I encountered was Tether which got me started in my crypto career.",binance newcomer back wanted try everything however turned first crypto encountered tether got started crypto career
1515640388261974021,no_detective,2022-04-17 10:36:42+00:00,@yan_tan_tether *sobs*,yan_tan_tether sobs
1515640359988219904,NFT_Cryptos_,2022-04-17 10:36:35+00:00,Tether CTO discusses threats to USDT; from rising competition to CBDCs https://t.co/rUSgFUusNu #nftcrypto #nftcryptoart https://t.co/MDL5o8YVfB,tether cto discusses threats usdt rising competition cbdcs nftcrypto nftcryptoart
1515639954449203202,kongwais,2022-04-17 10:34:59+00:00,"Some part of him was grateful, elated even, that the shining, frayed tether still held. Still a noose around his neck. Someday, it'd strangle him.",part grateful elated even shining frayed tether still held still noose around neck someday itd strangle
1515639815856820224,johnnyflynnbot,2022-04-17 10:34:25+00:00,"in the teeth and in the tether
in the backwards-beating weather
to the endpoint, to the hollow
two loves' labours lost in colour",teeth tetherin backwardsbeating weatherto endpoint hollowtwo loves labours lost colour
1515639614651998215,farzadbvb,2022-04-17 10:33:38+00:00,"Universal Stable CENT 👀
$USCT coming soon..
@FEGtoken 🦍
https://t.co/ZT5FvFQCLt 

#FEG #ROX #USCT #FEGEX #SmartDefi #Grafene #2FA #Defi #DEX #PAW #Stakingv3 #nfts #SmartNFT #blockchain #masterCrypto #BTC #BNB #ETH
#Tether #stablecoins #fusdt https://t.co/A0emfQdqfQ",universal stable cent usct coming soonfegtoken feg rox usct fegex smartdefi grafene 2fa defi dex paw stakingv3 nfts smartnft blockchain mastercrypto btc bnb ethtether stablecoins fusdt
1515638758577745921,Agent00Crypto,2022-04-17 10:30:13+00:00,"Top 5 #cryptocurrencies 
 Alert Time: 2022-04-17 13:30:08
#Bitcoin: $40,482.24143
#Ethereum: $3,050.22067
#Tether: $1.00273
#BinanceCoin: $415.52837
#USDCoin: $1.00222
#ico #ripple #hardfork #proofofstake

https://t.co/PFpyoSBGBe",top 5 cryptocurrencies alert time 20220417 133008bitcoin 4048224143ethereum 305022067tether 100273binancecoin 41552837usdcoin 100222ico ripple hardfork proofofstake
1515637956404396032,Coinexer,2022-04-17 10:27:02+00:00,"Russia is about to legalize crypto as a payment method. This likely means that one will be able to pay with Bitcoin (BTC), but not stable coins like Tether. Read the details on Coinexer blog:
https://t.co/HpXFVSFuSK
#cryptocurrency",russia legalize crypto payment method likely means one able pay bitcoin btc stable coins like tether read details coinexer blogcryptocurrency
1515637650258026500,Capoislavie11,2022-04-17 10:25:49+00:00,"@puregold4215 @ericaleshai @ModestyQueen19 Of course they do, that’s why they consider Malcom x “fba” but call Roland Martin a “tether” for having immigrant great great grandparents 💀",puregold4215 ericaleshai modestyqueen19 course thats consider malcom x fba call roland martin tether immigrant great great grandparents
1515636960546668547,Flynupe_HB,2022-04-17 10:23:05+00:00,@ChezCharde Tether doesn't mean just a black immigrant.  Tether is a black immigrant who comes to America with a purpose to undermine and replace black americans.,chezcharde tether doesnt mean black immigrant tether black immigrant comes america purpose undermine replace black americans
1515636694506217474,RyanHopperRN,2022-04-17 10:22:01+00:00,@rovercrc I would move my tether from layer 1 eth to layer 2. I would only be a little short,rovercrc would move tether layer 1 eth layer 2 would little short
1515636527355019264,Oscarthefarmer,2022-04-17 10:21:21+00:00,"@SteveLarsson Tether not much use, more a liability when the grain roof is above you!

But yeah mask/respirator and hearing protection.",stevelarsson tether much use liability grain roof youbut yeah maskrespirator hearing protection
1515636106179620864,CoinPing,2022-04-17 10:19:41+00:00,"Tether CTO discusses threats to USDT; from rising competition to CBDCs
https://t.co/P3vL22pqQY https://t.co/y2t0JR7pYU",tether cto discusses threats usdt rising competition cbdcs
1515635899261927428,Rosa_RuanoLP,2022-04-17 10:18:52+00:00,"@rovercrc My tether bag is already flown away, so yeah, BTC better to start moving 🤡",rovercrc tether bag already flown away yeah btc better start moving
1515635095172009989,DmXrpmoon63,2022-04-17 10:15:40+00:00,@LindaPJones And tether right along with it. Reminds me of a video called changing world order by Ray Dalio. Very informative.,lindapjones tether right along reminds video called changing world order ray dalio informative
1515634695094120451,Kayhan40295158,2022-04-17 10:14:05+00:00,@WhaleStatsBSC @PaxosGlobal @Tether_to @BabyDogeCoin @liquidifty @dogecoin @safemoon @BinemonNft #BabyDoge coin,whalestatsbsc paxosglobal tether_to babydogecoin liquidifty dogecoin safemoon binemonnft babydoge coin
1515633426778402822,swisscryptoblo1,2022-04-17 10:09:02+00:00,Tether CTO discusses threats to USDT; from rising competition to CBDCs  AMBCrypto News https://t.co/JFI3t2H6mV https://t.co/ROOla68zE9,tether cto discusses threats usdt rising competition cbdcsambcrypto news
1515631408626163712,VeryCryptoNerd,2022-04-17 10:01:01+00:00,"📊 #crypto Stats 📊

#Bitcoin = $40471
#Ethereum = $3046.07
#Tether = $1.001
#BNB = $414.47
#USD_Coin = $0.998793
#XRP = $0.781816
#Solana = $102.1
#Cardano = $0.950827
#Terra = $81.51
#Avalanche = $78.01 https://t.co/qDLNbVDprG",crypto stats bitcoin 40471ethereum 304607tether 1001bnb 41447usd_coin 0998793xrp 0781816solana 1021cardano 0950827terra 8151avalanche 7801
1515631202899615750,topcryptostats,2022-04-17 10:00:12+00:00,"Tether - USDT
Price: $1.00
Change in 1h: -0.00579364%
Market cap: $82,738,488,599.00
Ranking: 3
#Tether #USDT",tether usdtprice 100change 1h 000579364market cap 8273848859900ranking 3tether usdt
1515631196092383241,GetStocks,2022-04-17 10:00:10+00:00,"TOP *VOLUME* 24h $
1️⃣ $USDT Tether ⚡30.98B
2️⃣ $BTC Bitcoin ⚡15.77B
3️⃣ $ETH Ethereum ⚡8.75B
4️⃣ $USDC USDCoin ⚡2.78B
5️⃣ $XRP XRP ⚡2.22B
6️⃣ $BUSD BinanceU ⚡2.00B
7️⃣ $ZT ZBGToken ⚡1.74B
8️⃣ $LUNA WrappedT ⚡941.58M
9️⃣ $BNB BinanceC ⚡867.59M
🔟 $FLEX FlexFina ⚡862.65M",top volume 24h 1 usdt tether 3098b2 btc bitcoin 1577b3 eth ethereum 875b4 usdc usdcoin 278b5 xrp xrp 222b6 busd binanceu 200b7 zt zbgtoken 174b8 luna wrappedt 94158m9 bnb binancec 86759m flex flexfina 86265m
1515629644854214659,AlertingCryptos,2022-04-17 09:54:01+00:00,"[ $ETH ] Ethereum, [ $USDT ] Tether  
Ukraine minister Fedorov tweets thanks for crypto donations on Easter
 https://t.co/CZTDKx1QfK",eth ethereum usdt tether ukraine minister fedorov tweets thanks crypto donations easter
1515629573056118784,MarsSignals,2022-04-17 09:53:43+00:00,"Tether Promises to Continue Cutting Commercial Paper Holdings
Commercial paper, a type of unsecured debt issued by companies, constitutes 30% of Tether's reserves.
#USDT #Coins 
Read more
https://t.co/zbuBrnMdQK https://t.co/ssVzkygO0E",tether promises continue cutting commercial paper holdingscommercial paper type unsecured debt issued companies constitutes 30 tethers reservesusdt coins read
1515628334012641282,TickerTop,2022-04-17 09:48:48+00:00,"1: Bitcoin price is $40442.10 (0.14% 1h)
2: Ethereum price is $3043.88 (0.11% 1h)
3: Tether price is $1.00 (-0.00% 1h)
4: BNB price is $414.24 (0.05% 1h)
5: USD Coin price is $1.00 (-0.01% 1h)
11: Dogecoin price is $0.14 (0.07% 1h)",1 bitcoin price 4044210 014 1h2 ethereum price 304388 011 1h3 tether price 100 000 1h4 bnb price 41424 005 1h5 usd coin price 100 001 1h11 dogecoin price 014 007 1h
1515627873620660224,liampelanca,2022-04-17 09:46:58+00:00,@TheCryptoLark I’m investing as well. Changing fiat to tether.,thecryptolark im investing well changing fiat tether
1515626995589259265,TopMusicBlogger,2022-04-17 09:43:29+00:00,@rovercrc Great. Do you think now is a good time to invest some tether in it? Or we should wait?,rovercrc great think good time invest tether wait
1515625685817069568,HakimAdebayo,2022-04-17 09:38:17+00:00,@rovercrc I bet my remaining tether that tomorrow you will say the same,rovercrc bet remaining tether tomorrow say
