id,handle,created_at,text,cleaned_text
1515653446460133380,GeezuKreeztu,2022-04-17 11:28:35+00:00,"@officialdaveee 🍀🍀Manifesting Win🍀🍀
💰Big Win April💰
💰Big Win May💰
💰Big Win June💰
💰Big Win July💰
💰Big Win August💰
💰Big Win September💰
💰Big Win October💰
💰Big Win November💰
💰Big Win December💰
💰Big Win 2022💰

#TWITTERPICKER #pickaw
#BNB #BSC #NFT #NFTCommunity #NFT #Ethereum",officialdaveee manifesting winbig win aprilbig win maybig win junebig win julybig win augustbig win septemberbig win octoberbig win novemberbig win decemberbig win 2022twitterpicker pickawbnb bsc nft nftcommunity nft ethereum
1515653445503492097,Vallen120199,2022-04-17 11:28:35+00:00,"@OfficialTravlad notifications on🔔 
gl
#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop",officialtravlad notifications glbnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515653445016907776,Muchid_Cr,2022-04-17 11:28:35+00:00,"@OfficialTravlad May I can win after this..,
Never give up.

#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop",officialtravlad may win thisnever give upbnb bsc nft nftcommunity nft bscgems solana btc ethereum cryptocurrency airdrop
1515653443720925184,pixelaizednft,2022-04-17 11:28:35+00:00,"Hey who want to buy nfts on 40% off? Dm me I’ll give you discounted code.

#NFTs #nftart #art #nfts #crypto #nftartist #digitalart #nftcommunity #nftcollector #cryptoart #ethereum #cryptocurrency #opensea #bitcoin  #blockchain",hey want buy nfts 40 dm ill give discounted codenfts nftart art nfts crypto nftartist digitalart nftcommunity nftcollector cryptoart ethereum cryptocurrency opensea bitcoin blockchain
1515653422615502848,madesujana,2022-04-17 11:28:30+00:00,Requesting faucet funds into 0x505D1965a1FDDb6Fc2920A9029925eb71cE4849F on the #Rinkeby #Ethereum test network.,requesting faucet funds 0x505d1965a1fddb6fc2920a9029925eb71ce4849f rinkeby ethereum test network
1515653421608624128,whipplesnaith_,2022-04-17 11:28:29+00:00,"Interesting NFT ""Unemployable #3688"". OpenSea link here https://t.co/aM0MDgZifj #NFTart #ethereum #blockchain https://t.co/J2oqLWrAQr",interesting nft unemployable 3688 opensea link nftart ethereum blockchain
1515653419645964290,yooshibatoshi,2022-04-17 11:28:29+00:00,"Let's Gooooo #NotiGang 
#TravladdSafu
#Legends 
#CreatingHistory
#ChangingLives
#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop",lets gooooo notigang travladdsafulegends creatinghistorychanginglivesbnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
1515653415593988104,osman_kr21,2022-04-17 11:28:28+00:00,"#slpusdt #SLP #slpcoin  dishonest dishonest 😡😡😡
#CZBinance  #Bitcoin #bist100  #Coinbase  #Ethereum #Twitter #JustinSun",slpusdt slp slpcoin dishonest dishonest czbinance bitcoin bist100 coinbase ethereum twitter justinsun
1515653406119313418,Shahada63799542,2022-04-17 11:28:26+00:00,"@obeliskprotocol Thanks for giving us such a great opportunity. I am supporting it
@Spplatfrom @alaex54027946 
@Islamkhairul18
 #airdrop 
 #Obeliskprotocol #Socialifex #crypto #bitcoin #cryptocurrency #blockchain #ethereum #btc #forex #trading #money #cryptonews #cryptotrading #bitcoinmining",obeliskprotocol thanks giving us great opportunity supporting itspplatfrom alaex54027946 islamkhairul18 airdrop obeliskprotocol socialifex crypto bitcoin cryptocurrency blockchain ethereum btc forex trading money cryptonews cryptotrading bitcoinmining
1515653397328052231,yooshibatoshi,2022-04-17 11:28:24+00:00,"Let's Gooooo #NotiGang 
#TravladdSafu
#Legends 
#CreatingHistory
#ChangingLives
#BNB #BSC #NFT #NFTCommunity #NFT #BSCGems #Solana #BTC #Ethereum #cryptocurrency #Airdrop https://t.co/3Lt3uvUyFs",lets gooooo notigang travladdsafulegends creatinghistorychanginglivesbnb bsc nft nftcommunity nft bscgems solana btcethereum cryptocurrency airdrop
